Link,Thương hiệu,Tên sp,Thông tin,Giá,Tên khách hàng,Rating,Hài lòng,Đánh giá,RAM,Loại RAM,Tốc độ Bus RAM,Hỗ trợ RAM tối đa,Ổ cứng,Công nghệ CPU,Số nhân,Số luồng,Tốc độ CPU,Tốc độ tối đa,NPU,Hiệu năng xử lý AI (TOPS),Màn hình,Độ phân giải,Tần số quét,Độ phủ màu,Công nghệ màn hình,Màn hình cảm ứng,Độ sáng SDR,Card màn hình,Công nghệ âm thanh,DTS,Cổng giao tiếp,Kết nối không dây,Webcam,Đèn bàn phím,Tính năng khác,Tản nhiệt,Khe đọc thẻ nhớ,Kích thước,Chất liệu,Thông tin Pin,Hệ điều hành,Thời điểm ra mắt,Dài(mm),Rộng(mm),Dày(mm),Trọng Lượng(kg)
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iah8-i5-83er00evn,Lenovo,Laptop Lenovo Ideapad Slim 3 15IAH8 i5 12450H/16GB/512GB/Win11 (83ER000EVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Thùng máy, Sạc Laptop Lenovo ( 65W ), Sách hướng dẫn
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",14690000,Trương Thế Học,5,1,Hàng tốt trong tầm giá.,16 GB,LPDDR5 (Onboard),4800 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12450H,8,12,2GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Low Blue Light,,,Card tích hợp - Intel UHD Graphics,Dolby Audio,,Jack tai nghe 3.5 mm,Wi-Fi 6 (802.11ax),Full HD Webcam,Không có đèn,TPM 2.0,,SD,Dài 359.3 mm - Rộng 235 mm - Dày 17.9 mm - 1.62 kg,Vỏ nhựa,47 Wh,Windows 11 Home SL,2023,359.3,235,17.9,1.62
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iah8-i5-83er00evn,Lenovo,Laptop Lenovo Ideapad Slim 3 15IAH8 i5 12450H/16GB/512GB/Win11 (83ER000EVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Thùng máy, Sạc Laptop Lenovo ( 65W ), Sách hướng dẫn
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",14690000,Như,4,1,"sử dụng được hơn 1 tuần thấy máy tạm ổn, chơi được game nhẹ như LOL , bắt wifi ổn , mở nhiều tap vẫn chạy mượt .",16 GB,LPDDR5 (Onboard),4800 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12450H,8,12,2GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Low Blue Light,,,Card tích hợp - Intel UHD Graphics,Dolby Audio,,Jack tai nghe 3.5 mm,Wi-Fi 6 (802.11ax),Full HD Webcam,Không có đèn,TPM 2.0,,SD,Dài 359.3 mm - Rộng 235 mm - Dày 17.9 mm - 1.62 kg,Vỏ nhựa,47 Wh,Windows 11 Home SL,2023,359.3,235,17.9,1.62
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iah8-i5-83er00evn,Lenovo,Laptop Lenovo Ideapad Slim 3 15IAH8 i5 12450H/16GB/512GB/Win11 (83ER000EVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Thùng máy, Sạc Laptop Lenovo ( 65W ), Sách hướng dẫn
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",14690000,Khoa Hy,5,1,Tuyệt vời,16 GB,LPDDR5 (Onboard),4800 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12450H,8,12,2GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Low Blue Light,,,Card tích hợp - Intel UHD Graphics,Dolby Audio,,Jack tai nghe 3.5 mm,Wi-Fi 6 (802.11ax),Full HD Webcam,Không có đèn,TPM 2.0,,SD,Dài 359.3 mm - Rộng 235 mm - Dày 17.9 mm - 1.62 kg,Vỏ nhựa,47 Wh,Windows 11 Home SL,2023,359.3,235,17.9,1.62
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iah8-i5-83er00evn,Lenovo,Laptop Lenovo Ideapad Slim 3 15IAH8 i5 12450H/16GB/512GB/Win11 (83ER000EVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Thùng máy, Sạc Laptop Lenovo ( 65W ), Sách hướng dẫn
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",14690000,Chị Tiên,3,0,Mình k biết sao để liên hệ về lỗi này. Nguyên nhân là sao ạ. Hình như máy bắt sóng WF yếu. Và có bị xung đột gì k. Giờ mình cần liên hệ đến sđt nào ạ,16 GB,LPDDR5 (Onboard),4800 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12450H,8,12,2GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Low Blue Light,,,Card tích hợp - Intel UHD Graphics,Dolby Audio,,Jack tai nghe 3.5 mm,Wi-Fi 6 (802.11ax),Full HD Webcam,Không có đèn,TPM 2.0,,SD,Dài 359.3 mm - Rộng 235 mm - Dày 17.9 mm - 1.62 kg,Vỏ nhựa,47 Wh,Windows 11 Home SL,2023,359.3,235,17.9,1.62
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iah8-i5-83er00evn,Lenovo,Laptop Lenovo Ideapad Slim 3 15IAH8 i5 12450H/16GB/512GB/Win11 (83ER000EVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Thùng máy, Sạc Laptop Lenovo ( 65W ), Sách hướng dẫn
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",14690000,Nguyễn Toàn,5,0,Ok,16 GB,LPDDR5 (Onboard),4800 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12450H,8,12,2GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Low Blue Light,,,Card tích hợp - Intel UHD Graphics,Dolby Audio,,Jack tai nghe 3.5 mm,Wi-Fi 6 (802.11ax),Full HD Webcam,Không có đèn,TPM 2.0,,SD,Dài 359.3 mm - Rộng 235 mm - Dày 17.9 mm - 1.62 kg,Vỏ nhựa,47 Wh,Windows 11 Home SL,2023,359.3,235,17.9,1.62
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iah8-i5-83er00evn,Lenovo,Laptop Lenovo Ideapad Slim 3 15IAH8 i5 12450H/16GB/512GB/Win11 (83ER000EVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Thùng máy, Sạc Laptop Lenovo ( 65W ), Sách hướng dẫn
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",14690000,Tuấn Anh,5,0,Tốt,16 GB,LPDDR5 (Onboard),4800 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12450H,8,12,2GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Low Blue Light,,,Card tích hợp - Intel UHD Graphics,Dolby Audio,,Jack tai nghe 3.5 mm,Wi-Fi 6 (802.11ax),Full HD Webcam,Không có đèn,TPM 2.0,,SD,Dài 359.3 mm - Rộng 235 mm - Dày 17.9 mm - 1.62 kg,Vỏ nhựa,47 Wh,Windows 11 Home SL,2023,359.3,235,17.9,1.62
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iah8-i5-83er00evn,Lenovo,Laptop Lenovo Ideapad Slim 3 15IAH8 i5 12450H/16GB/512GB/Win11 (83ER000EVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Thùng máy, Sạc Laptop Lenovo ( 65W ), Sách hướng dẫn
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",14690000,Ba,5,0,sau 3 ngày sử dụng thì cảm thấy ổn . Màn hình hơi run khi ngồi dưới quạt sài,16 GB,LPDDR5 (Onboard),4800 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core i5 Alder Lake - 12450H,8,12,2GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Low Blue Light,,,Card tích hợp - Intel UHD Graphics,Dolby Audio,,Jack tai nghe 3.5 mm,Wi-Fi 6 (802.11ax),Full HD Webcam,Không có đèn,TPM 2.0,,SD,Dài 359.3 mm - Rộng 235 mm - Dày 17.9 mm - 1.62 kg,Vỏ nhựa,47 Wh,Windows 11 Home SL,2023,359.3,235,17.9,1.62
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15irh8-i7-83em003fvn,Lenovo,Laptop Lenovo Ideapad Slim 3 15IRH8 i7 13620H/16GB/1TB/Win11 (83EM003FVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Lenovo ( 65W )
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",19390000,Vương,4,0,Máy xài ok,16 GB,LPDDR5 (Onboard),4800 MHz,Không hỗ trợ nâng cấp,1 TB SSD NVMe PCIe Gen 4,Intel Core i7 Raptor Lake - 13620H,10,16,2.4GHz,Turbo Boost 4.9 GHz,,,"15.6""",Full HD (1920 x 1080),60Hz,,Low Blue Light,,,Card tích hợp - Intel UHD Graphics,Dolby Audio,,Jack tai nghe 3.5 mm,Bluetooth 5.2,HD webcam,Không có đèn,TPM 2.0,,SD,Dài 359.3 mm - Rộng 235 mm - Dày 17.9 mm - 1.62 kg,Vỏ nhựa,47 Wh,Windows 11 Home SL,2023,359.3,235,17.9,1.62
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14imh9-ultra-5-83da001nvn,Lenovo,Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/512GB/Win11 (83DA001NVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Sạc Laptop Lenovo ( 65W ), Thùng máy
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",21490000,Ngọc Sơn,5,1,Màn hình rất đẹp. Máy nhỏ gọn,16 GB,LPDDR5X (Onboard),7467 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Intel Core Ultra 5 Meteor Lake - 125H,14,18,1.2GHz,Turbo Boost 4.5 GHz,Intel AI Boost,Hãng không công bố,"14""","WUXGA, OLED",60Hz,100% DCI-P3,Chuẩn DisplayHDR True Black 500,,,Card tích hợp - Intel Arc Graphics,Dolby Audio,,HDMI,Bluetooth 5.2,Full HD Webcam,Đơn sắc - Màu trắng,TPM 2.0,,Micro SD,Dài 312 mm - Rộng 221 mm - Dày 16.9 mm - 1.48 kg,Vỏ kim loại - Nhôm,57Wh,Windows 11 Home SL,,312,221,16.9,1.48
https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14imh9-ultra-7-83da0020vn,Lenovo,Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 7 155H/32GB/1TB/Win11 (83DA0020VN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Sạc Laptop Lenovo ( 65W ), Thùng máy
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",27490000,Trinh,3,1,"Mình đang sử dụng máy này được gần 1 tháng, nhìn chung thì trải nghiệm mình đánh giá chưa thực sự mượt lắm, hay bị lỗi phần mềm làm đơ và lag. Mỗi lần vậy thì phải restart lại máy. Máy mới thì hay bị xung đột drive dẫn đến có một số tính năng hoặc chức năng của máy sẽ không hoạt động. Trừ phi phải xóa đi cài lại. Mình cũng đã từng mang ra và nhờ Anh/Chị TGDD hỗ trợ. Nhưng để tránh bị lại, thì mình tắt chức năng đó luôn để tránh đơ hoặc lag máy. Nhưng lâu lâu vẫn bị lại. Có khi một tấm hình trên zalo, máy khác mở bình thường, qua máy mình bấm vào nó không hiển thị.. Nhìn chung máy mới thì sẽ có nhiều cái cần phải làm quen nhiều. Nếu anh em mua máy thì chịu khó ít hôm, theo dõi và cập nhật thường xuyên. Còn đối với mình những lỗi phần mềm này với mình thì bất tiện và cảm thấy hơi khó chịu. Và ở trên chỉ là trải nghiệm cá nhân mình.",32 GB,LPDDR5X (Onboard),7467 MHz,Không hỗ trợ nâng cấp,1 TB SSD NVMe PCIe Gen 4,Intel Core Ultra 7 Meteor Lake - 155H,16,22,3.8GHz,Turbo Boost 4.8 GHz,Intel AI Boost,Hãng không công bố,"14""","WUXGA, OLED",60Hz,100% DCI-P3,Chuẩn DisplayHDR True Black 500,,,Card tích hợp - Intel Arc Graphics,Dolby Audio,,HDMI,Bluetooth 5.2,Full HD Webcam,Đơn sắc - Màu trắng,TPM 2.0,,Micro SD,Dài 312 mm - Rộng 221 mm - Dày 16.9 mm - 1.48 kg,Vỏ kim loại - Nhôm,57Wh,Windows 11 Home SL,2024,312,221,16.9,1.48
https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r7-83jc0040vn?utm_flashsale=1,Lenovo,Laptop Lenovo Gaming LOQ 15ARP9 R7 7435HS/24GB/512GB/6GB RTX4050/144Hz/Win11 (83JC0040VN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Sạc Laptop Lenovo ( 170W ), Thùng máy
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",27190000,NGUYE,5,1,"ngon , good",24 GB,DDR5 2 khe (1 khe 12 GB + 1 khe 12 GB),4800 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",AMD Ryzen 7 - 7435HS,8,16,3.1GHz,Turbo Boost 4.5 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,100% sRGB,Low Blue Light,,,"Card rời - NVIDIA GeForce RTX 4050, 6 GB",Nahimic Audio,,LAN (RJ45),Bluetooth 5.2,HD webcam,Đơn sắc - Màu trắng,TPM 2.0,,,Dài 359.86 mm - Rộng 258.7 mm - Dày 23.9 mm - 2.38 kg,Vỏ nhựa,60 Wh,Windows 11 Home SL,2024,359.86,258.7,23.9,2.38
https://www.thegioididong.com/laptop/lenovo-loq-15iax9e-i5-83lk000bvn,Lenovo,Laptop Lenovo Gaming LOQ Essential 15IAX9E i5 12450HX/16GB/512GB/4GB RTX2050/144Hz/Win11 (83LK000BVN),"Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Lenovo ( 135W )
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",18490000,Hoàng Quang Thức,4,1,Nhân viên chăm sóc khách hàng/kỹ thuật đã liên hệ tôi và hỗ trợ xử lý Nhanh chóng Nhiệt tìnhHy vọng sau khi qua xử lý máy sẽ hoạt động ổn định. Xin cảm ơn,16 GB,DDR5 (1 khe RAM),4800 MHz,32 GB,512 GB SSD NVMe PCIe,Intel Core i5 Alder Lake - 12450HX,8,12,3.1GHz,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,100% sRGB,Tấm nền IPS,,,"Card rời - NVIDIA GeForce RTX 2050, 4 GB",Nahimic Audio,,LAN (RJ45),Bluetooth 5.2,HD webcam,Đơn sắc - Màu trắng,TPM 2.0,,SD,Dài 359.3 mm - Rộng 236 mm - Dày 22.95 mm - 1.77 kg,Vỏ nhựa,57Wh,Windows 11 Home SL,2024,359.3,236,22.95,1.77
https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn,Lenovo,Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83GS000JVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Lenovo ( 170W )
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",22690000,Vũ Công Đoàn,1,1,"Em mua chiếc laptop LOQ bên tgdđ vào hôm 09/2 đến hôm 15/2 thì máy phát sinh lỗi loa có tiếng rè và đến hôm nay mang qua cửa hàng nơi đã mua địa chỉ ở Nghĩa Xuyên, Trung Hoà, Yên Mỹ, Hưng Yên để nhân viên kiểm tra và đã phát hiện có lỗi nhưng không áp dụng chính sách lỗi 1 đổi 1 và bắt buộc phải mang lên hãng để thẩm định trong khi thời gian em mua máy đến bây giờ còn chưa đầy 15 ngày. Em đã qua lại đến 2 lần nhưng vẫn chưa giải quyết được vấn đề. Vậy thế chính sách lỗi 1 đổi 1 của bên cửa hàng đưa ra để lùa khách ạ Trong khi kiểm tra lỗi đã hiện ra rõ ràng và khách hàng cũng đưa ra bằng chứng cụ thể mà nhân viên bên cửa hàng vẫn lòng vòng và đưa ra phương án giải quyết gây bất lợi cho khách hàng Lúc mua thì hỗ trợ nhiệt tình nhưng đến lúc bảo hành thì vòng vo chối bỏ không áp dụng theo chính sách đã đề ra là sao Quyền lợi của khách chỉ xuất hiện trên mặt chữ thôi ạ",16 GB,DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB),4800 MHz,32 GB,512 GB SSD NVMe PCIe Gen 4.0,Intel Core i5 Alder Lake - 12450HX,8,12,Hãng không công bố,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,100% sRGB,Low Blue Light,,,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",Nahimic Audio,,LAN (RJ45),Bluetooth 5.2,HD webcam,Đơn sắc - Màu trắng,TPM 2.0,,,Dài 359.86 mm - Rộng 258.7 mm - Dày 23.9 mm - 2.38 kg,Vỏ nhựa,60 Wh,Windows 11 Home SL,2024,359.86,258.7,23.9,2.38
https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn,Lenovo,Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83GS000JVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Lenovo ( 170W )
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",22690000,Nguyen Nhut,5,1,Trừ pin cực yếu ra thì mọi thứ đều ổn,16 GB,DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB),4800 MHz,32 GB,512 GB SSD NVMe PCIe Gen 4.0,Intel Core i5 Alder Lake - 12450HX,8,12,Hãng không công bố,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,100% sRGB,Low Blue Light,,,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",Nahimic Audio,,LAN (RJ45),Bluetooth 5.2,HD webcam,Đơn sắc - Màu trắng,TPM 2.0,,,Dài 359.86 mm - Rộng 258.7 mm - Dày 23.9 mm - 2.38 kg,Vỏ nhựa,60 Wh,Windows 11 Home SL,2024,359.86,258.7,23.9,2.38
https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn,Lenovo,Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83GS000JVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Lenovo ( 170W )
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",22690000,Dung Le,3,1,"Pin sạc 80% Conservation Mode rút sạc , để chế độ Balance + Hybrid Mode Auto, độ sáng 50% xài Chrome làm việc gg sheet , máy chỉ chạy card on, mà không trụ được 1h là sao vậy mọi người, pin báo 38 độ, lần đầu xài laptop gaming thấy thời lượng pin như vậy hơi hụt hẫng, máy mới sạc chưa tới 20 lần, có phải lỗi pin ko ạ",16 GB,DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB),4800 MHz,32 GB,512 GB SSD NVMe PCIe Gen 4.0,Intel Core i5 Alder Lake - 12450HX,8,12,Hãng không công bố,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,100% sRGB,Low Blue Light,,,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",Nahimic Audio,,LAN (RJ45),Bluetooth 5.2,HD webcam,Đơn sắc - Màu trắng,TPM 2.0,,,Dài 359.86 mm - Rộng 258.7 mm - Dày 23.9 mm - 2.38 kg,Vỏ nhựa,60 Wh,Windows 11 Home SL,2024,359.86,258.7,23.9,2.38
https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn,Lenovo,Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83GS000JVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Lenovo ( 170W )
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",22690000,XUÂN ANH,3,1,"Mình mới mua được 1 tháng. Nhưng có 1 lỗi là khi chơi game LOL hay Valorant thì không dùng được các nút di chuyển bằng A,D,S trên bàn phím. Mong được hỗ trợ.",16 GB,DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB),4800 MHz,32 GB,512 GB SSD NVMe PCIe Gen 4.0,Intel Core i5 Alder Lake - 12450HX,8,12,Hãng không công bố,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,100% sRGB,Low Blue Light,,,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",Nahimic Audio,,LAN (RJ45),Bluetooth 5.2,HD webcam,Đơn sắc - Màu trắng,TPM 2.0,,,Dài 359.86 mm - Rộng 258.7 mm - Dày 23.9 mm - 2.38 kg,Vỏ nhựa,60 Wh,Windows 11 Home SL,2024,359.86,258.7,23.9,2.38
https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn,Lenovo,Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83GS000JVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Lenovo ( 170W )
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",22690000,lê văn trường,3,1,pin sieu yếu,16 GB,DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB),4800 MHz,32 GB,512 GB SSD NVMe PCIe Gen 4.0,Intel Core i5 Alder Lake - 12450HX,8,12,Hãng không công bố,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,100% sRGB,Low Blue Light,,,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",Nahimic Audio,,LAN (RJ45),Bluetooth 5.2,HD webcam,Đơn sắc - Màu trắng,TPM 2.0,,,Dài 359.86 mm - Rộng 258.7 mm - Dày 23.9 mm - 2.38 kg,Vỏ nhựa,60 Wh,Windows 11 Home SL,2024,359.86,258.7,23.9,2.38
https://www.thegioididong.com/laptop/lenovo-loq-gaming-15iax9-i5-83gs000jvn,Lenovo,Laptop Lenovo Gaming LOQ 15IAX9 i5 12450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83GS000JVN),"Bảo hành pin 1 năm
Bộ sản phẩm gồm: Sách hướng dẫn, Thùng máy, Sạc Laptop Lenovo ( 170W )
Hư gì đổi nấy 12 tháng tại 2961 siêu thị toàn quốc (miễn phí tháng đầu) Xem chi tiết
Bảo hành chính hãng laptop 2 năm tại các trung tâm bảo hành hãng  Xem địa chỉ bảo hành",22690000,Vũ Bách,2,1,Sao pin yếu vậy. Chơi game đúng 30p tròn là còn 10%,16 GB,DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB),4800 MHz,32 GB,512 GB SSD NVMe PCIe Gen 4.0,Intel Core i5 Alder Lake - 12450HX,8,12,Hãng không công bố,Turbo Boost 4.4 GHz,,,"15.6""",Full HD (1920 x 1080),144Hz,100% sRGB,Low Blue Light,,,"Card rời - NVIDIA GeForce RTX 3050, 6 GB",Nahimic Audio,,LAN (RJ45),Bluetooth 5.2,HD webcam,Đơn sắc - Màu trắng,TPM 2.0,,,Dài 359.86 mm - Rộng 258.7 mm - Dày 23.9 mm - 2.38 kg,Vỏ nhựa,60 Wh,Windows 11 Home SL,2024,359.86,258.7,23.9,2.38
